ID,y
1,81.28508987264647
2,94.2342605230615
3,82.22608248761998
4,78.65517088235595
5,113.50390031591868
8,94.81789646457003
10,113.65273552496839
11,98.09477253637519
12,117.76341963811271
14,97.70910460442815
15,116.87922494851418
16,106.09246823741475
17,108.88870369059467
19,97.91331224712175
20,106.07594923750833
21,108.72656397842971
22,117.96805893230496
23,108.69217048746967
26,96.08104578496673
28,94.29315689499381
29,98.99821601969623
33,96.73213325602435
35,94.63967717287193
41,94.77987800700092
42,94.6207530965624
43,117.5349360408608
45,103.22759411008457
46,104.51306192246119
51,94.32405928200467
53,79.56362985510427
55,112.78685724322983
56,94.39992660203774
57,104.61659525048336
58,94.67924452402195
59,105.42744515114208
63,112.2955656661309
64,94.51761028958288
65,105.60856835449744
69,116.83491125228073
71,94.90881256728545
72,104.5215072770435
73,94.72690824823431
76,106.44807290296887
77,104.5012531367066
78,115.49692378373172
82,94.74496285899363
83,105.60856835449744
84,94.42533356778418
85,103.7216742565916
87,112.41827289629029
88,94.50576149088764
89,113.39311937459868
91,95.42899394175828
93,94.76718284303601
94,105.27014347540162
95,95.15618312773452
96,112.2287391407107
97,94.78257978714177
98,113.06448880351402
99,94.4118091954087
101,104.17717642043135
103,113.33577684530181
104,94.0845036575891
105,112.20721539833843
110,94.43495294478245
111,112.46627713077143
113,112.95590478135026
114,94.06966105604573
115,115.228689684074
117,113.25831560262603
120,94.57507570108217
121,112.65660174612239
122,94.37802514551566
123,112.8941318914311
126,112.4125183667874
132,112.65274770244733
135,104.99655498733225
137,103.76469784641483
138,94.44159830272747
140,94.3589985729077
142,113.12055805063997
144,112.58217896547981
148,93.72799920043093
149,113.47975072757461
155,93.16099770122676
156,112.55161007856819
157,95.29191053665349
162,112.74149164891222
163,94.73421527579302
167,94.38010866353028
172,115.89006909750142
179,113.0103479659501
180,100.59595069811604
181,112.031187072927
182,94.79221718498297
183,113.20097307332915
185,113.20097307332915
187,112.55032701539577
188,94.43846770045599
189,94.22744396402717
191,94.24328022522906
192,113.82112374128909
193,94.37691137277992
194,112.34871254229321
195,94.08701190902994
196,112.87555177431878
198,95.07761554981548
199,112.59336781868606
201,105.24016087343145
204,94.42641570906213
205,105.80745725258754
206,94.2870157635067
210,94.4664657631682
211,104.0456302819357
216,112.57677352607774
219,115.731763002098
220,93.96646293112988
221,112.08723356924074
226,112.01999702250694
227,94.31909094827074
228,112.45411247370984
230,112.3735003629715
231,93.91608891007746
235,116.0021095579855
236,94.27615020621141
238,112.50354089180095
242,104.27972141976332
243,94.0169269118959
244,78.47117951710538
245,111.18288529008285
247,113.94530986353024
248,93.87778464252281
249,94.19366656567067
250,111.84345504133134
251,94.27615020621141
253,116.0021095579855
254,94.30842348081134
256,94.49318057851096
257,93.30457165368179
258,112.40425583800632
259,94.45633566536912
262,91.58137413552802
266,93.78253821926572
267,113.49132468164541
272,105.26597963282055
273,113.0972867389842
275,103.22567293745814
276,112.6924598253149
279,94.7139836312179
280,105.54950122435542
283,94.20574535692091
285,112.46148728946005
288,113.0972867389842
289,94.57846945756123
290,104.38208791605294
291,94.59727935376262
292,111.85016946218101
293,112.47824238073306
296,125.5656376012995
297,112.32055649880132
298,115.27563130547807
299,94.71776632092428
304,94.04547163896797
305,90.55312203567527
306,94.35904362084034
307,111.86247291362022
311,107.82901021384717
313,112.0258945444796
314,93.76026821899214
316,94.27846259619648
324,94.28925053746505
327,94.58778615783766
329,94.07637208305007
330,112.36192530155941
337,104.75138729913743
338,94.62289719725464
339,105.56450819711583
340,94.34051870547347
343,93.849305067481
345,114.80481735352564
346,96.2510723190577
347,112.8029179796936
349,111.73552970704216
350,94.2667986686985
352,112.69118870940255
353,93.52853454561168
354,79.02857136689909
357,93.81803630908547
358,113.48661017006677
362,112.33934847847698
364,116.94632991353089
365,104.22750242044714
366,94.40103711538129
367,112.5030867336296
368,94.5796771620434
370,78.8455635725688
373,94.51823731515515
377,94.0908523820583
378,112.39556438176643
382,106.19824018273539
384,112.41917649260662
390,95.28578547220297
392,112.29905681726521
393,112.09427289735729
395,94.61094135507798
396,104.78482812661062
399,78.66057651631505
406,112.0258945444796
408,112.0258945444796
409,94.11067690027741
410,79.82583381312324
412,113.36637409400444
413,93.0545713814031
419,94.58374307356692
420,112.85809885115034
421,93.14838241655934
430,103.78440513902737
434,94.06345624646949
436,94.58162208954681
437,94.45486694759853
438,93.29581283648122
439,112.49523157730826
440,94.46447770720897
443,112.59733677265987
446,94.58724070936202
448,94.23542333247491
452,94.62935348500335
453,103.89718175600748
457,104.8688369799784
458,94.46422859089753
459,113.30198260445306
460,104.06372353233218
462,104.9974111629067
464,103.64602145961825
465,115.73766052407066
467,116.75350098328434
471,112.54896038980857
472,78.80976898145084
473,94.30377717039448
475,94.65345348189405
480,94.72856575428403
488,112.93287794670559
490,111.86824836528038
491,103.99402608086262
492,79.31314151936303
493,93.95372032369204
497,93.62003683273389
498,112.44523950214275
499,94.70277245572646
500,103.93610653489009
501,94.46551420205131
502,113.43437330517511
506,79.58358370750838
510,112.40914479810735
511,94.1922472911744
512,94.28891678523507
516,95.08342291690124
518,93.76557447515987
519,112.72290135421795
521,93.8116312189785
522,113.77013477818181
526,112.54462812892191
529,94.44935129448416
532,112.23287624508939
533,94.12505314526899
536,112.72995185382987
537,100.63494545323513
539,94.59029177935554
540,103.97773740471632
541,94.55818234469308
543,94.06602348796952
546,112.61806214240826
547,94.10648338812592
548,79.22841407841918
551,94.25804282561708
552,104.17470784129159
556,104.21387130240868
557,95.18022159779426
558,112.52684466819991
559,94.67669485814247
560,104.86176663776848
562,105.7101124343103
566,94.43439499202168
570,112.44523950214275
571,94.45486694759853
572,105.57467782863358
