ID,y
1,77.7896957397461
2,93.6364974975586
3,79.63777160644531
4,77.41238403320312
5,114.1561279296875
8,91.9317398071289
10,106.40880584716797
11,95.1731185913086
12,116.68000793457031
14,105.49821472167969
15,115.39111328125
16,105.36882019042969
17,96.9288330078125
19,93.52810668945312
20,101.16166687011719
21,100.48468780517578
22,116.65906524658203
23,96.9136734008789
26,101.92367553710938
28,97.12700653076172
29,96.9136734008789
33,96.9136734008789
35,95.78167724609375
41,96.9288330078125
42,93.89269256591797
43,116.014404296875
45,99.7518310546875
46,102.73393249511719
51,94.18574523925781
53,82.8163833618164
55,109.50497436523438
56,98.38651275634766
57,105.05598449707031
58,99.03336334228516
59,103.39358520507812
63,109.6142807006836
64,96.96138000488281
65,102.45336151123047
69,99.52200317382812
71,96.74146270751953
72,100.57025909423828
73,99.32836151123047
76,104.01618957519531
77,108.8914794921875
78,116.00871276855469
82,93.34293365478516
83,102.45336151123047
84,95.7203140258789
85,102.37334442138672
87,107.7963638305664
88,96.9288330078125
89,104.3519515991211
91,98.58529663085938
93,100.79017639160156
94,102.10889434814453
95,96.37580108642578
96,112.87488555908203
97,93.04580688476562
98,111.93207550048828
99,95.64485931396484
101,105.79458618164062
103,104.3519515991211
104,93.95259857177734
105,110.08212280273438
110,99.07278442382812
111,107.96923828125
113,107.22795104980469
114,92.69632720947266
115,107.5883560180664
117,104.3519515991211
120,95.70370483398438
121,113.53325653076172
122,92.98970794677734
123,107.71753692626953
126,111.41482543945312
132,111.13130187988281
135,103.75466918945312
137,104.97053527832031
138,94.17151641845703
140,100.64521789550781
142,109.84518432617188
144,112.43914794921875
148,92.31375122070312
149,103.74690246582031
155,93.78548431396484
156,109.9745864868164
157,93.04580688476562
162,112.76720428466797
163,96.55550384521484
167,95.95223999023438
172,116.014404296875
179,111.18201446533203
180,92.80363464355469
181,111.52005767822266
182,96.61358642578125
183,104.3519515991211
185,104.3519515991211
187,109.4910888671875
188,93.25956726074219
189,95.62515258789062
191,94.05281066894531
192,115.71393585205078
193,95.142822265625
194,111.25277709960938
195,94.60317993164062
196,98.41413116455078
198,106.91786193847656
199,113.04510498046875
201,100.95213317871094
204,95.75038146972656
205,105.91000366210938
206,108.86683654785156
210,96.43110656738281
211,105.79458618164062
216,113.26969909667969
219,116.48873901367188
220,93.15721893310547
221,110.55802154541016
226,111.52005767822266
227,95.5586166381836
228,112.33613586425781
230,110.8032455444336
231,93.04580688476562
235,116.67582702636719
236,94.63157653808594
238,111.97025299072266
242,98.48595428466797
243,94.77530670166016
244,80.17589569091797
245,109.23219299316406
247,113.76022338867188
248,91.3308334350586
249,94.82955169677734
250,110.22484588623047
251,94.63157653808594
253,116.67582702636719
254,94.3050765991211
256,93.90930938720703
257,92.46956634521484
258,115.5654067993164
259,94.95323181152344
262,82.42533874511719
266,94.87547302246094
267,112.18446350097656
272,103.5904541015625
273,104.3519515991211
275,92.76054382324219
276,109.71587371826172
279,96.56387329101562
280,102.45336151123047
283,93.01008605957031
285,112.3731460571289
288,104.3519515991211
289,103.18583679199219
290,101.126953125
291,96.4319076538086
292,102.06165313720703
293,103.59546661376953
296,106.9665298461914
297,109.22561645507812
298,116.00287628173828
299,93.34293365478516
304,92.70193481445312
305,86.8244857788086
306,95.8698959350586
307,111.19395446777344
311,106.06440734863281
313,111.90339660644531
314,93.58716583251953
316,99.77725219726562
324,96.3428955078125
327,98.28903198242188
329,93.49417114257812
330,111.12533569335938
337,98.03012084960938
338,98.76509857177734
339,100.6295166015625
340,96.58244323730469
343,94.60955810546875
345,115.3764877319336
346,94.6367416381836
347,113.2640380859375
349,111.3607406616211
350,93.24918365478516
352,105.02308654785156
353,96.64997100830078
354,79.1959228515625
357,95.39715576171875
358,110.69476318359375
362,112.81547546386719
364,114.9471435546875
365,104.07431030273438
366,99.29647827148438
367,108.43086242675781
368,93.76545715332031
370,81.25688934326172
373,102.07251739501953
377,94.77998352050781
378,111.36787414550781
382,104.01618957519531
384,112.2405014038086
390,95.88044738769531
392,113.6430435180664
393,111.30394744873047
395,95.14810180664062
396,102.1420669555664
399,80.10749816894531
406,111.90339660644531
408,111.90339660644531
409,94.28902435302734
410,78.43749237060547
412,112.12661743164062
413,92.88256072998047
419,96.4508285522461
420,104.19550323486328
421,92.94395446777344
430,116.29549407958984
434,93.53422546386719
436,94.47553253173828
437,99.65922546386719
438,92.94192504882812
439,111.07908630371094
440,96.556884765625
443,105.33003234863281
446,94.38323211669922
448,93.7590103149414
452,96.23466491699219
453,104.37520599365234
457,101.19322204589844
458,94.5742416381836
459,113.32186889648438
460,103.95598602294922
462,105.37452697753906
464,103.7218017578125
465,116.48873901367188
467,111.78913879394531
471,101.65255737304688
472,78.1416244506836
473,97.21456909179688
475,94.88386535644531
480,99.99052429199219
488,103.86566925048828
490,111.19395446777344
491,105.56282043457031
492,80.99421691894531
493,93.74727630615234
497,92.6946029663086
498,112.43840789794922
499,95.53543853759766
500,103.3525390625
501,94.96586608886719
502,113.01559448242188
506,83.11088562011719
510,102.75827026367188
511,93.77542877197266
512,93.35523986816406
516,94.32247161865234
518,93.94947814941406
519,115.77078247070312
521,94.93104553222656
522,108.67688751220703
526,108.5443115234375
529,97.93773651123047
532,109.28913879394531
533,97.1290054321289
536,112.32615661621094
537,96.18407440185547
539,93.34059143066406
540,105.15569305419922
541,96.91649627685547
543,95.54151916503906
546,110.96991729736328
547,94.30677795410156
548,82.50926971435547
551,95.03726959228516
552,104.46778106689453
556,100.90128326416016
557,103.20684051513672
558,108.43086242675781
559,99.3559799194336
560,104.92654418945312
562,105.7490463256836
566,99.68850708007812
570,112.43840789794922
571,99.65922546386719
572,102.47657012939453
573,93.69959259033203
575,116.48873901367188
576,109.38018798828125
577,93.24411010742188
579,93.00347900390625
580,112.84375
581,111.38285827636719
589,111.19395446777344
591,103.03109741210938
593,94.52871704101562
594,104.21568298339844
595,96.05902862548828
598,95.05065155029297
602,110.84652709960938
604,114.19702911376953
606,110.69427490234375
608,106.43013000488281
609,105.79458618164062
610,94.42750549316406
616,110.82284545898438
617,93.78237915039062
618,103.4112319946289
620,104.52674102783203
622,104.80510711669922
623,92.6399154663086
624,114.36351776123047
626,111.29814910888672
628,112.7496109008789
629,97.40947723388672
630,110.72173309326172
637,93.9145278930664
638,100.55506134033203
643,104.36702728271484
645,99.99052429199219
646,106.53202056884766
648,96.62406921386719
652,97.39019012451172
653,98.79755401611328
654,112.43840789794922
656,112.84574890136719
657,97.22595977783203
659,95.6589584350586
660,106.83356475830078
663,93.94490814208984
664,112.89053344726562
666,105.5589828491211
668,103.62040710449219
669,97.02153778076172
671,96.09994506835938
675,93.239501953125
677,94.46256256103516
678,107.09407806396484
679,102.38427734375
682,99.06816864013672
685,105.67259216308594
687,94.90086364746094
688,95.63516998291016
693,110.14469909667969
696,96.6098403930664
698,93.35099029541016
701,96.66546630859375
704,103.43680572509766
705,116.82522583007812
709,110.80366516113281
710,96.83524322509766
711,106.07282257080078
712,98.51544952392578
714,107.27552032470703
715,85.67791748046875
716,111.16666412353516
717,93.82559204101562
720,115.35779571533203
721,94.04505157470703
724,95.77490997314453
725,96.25077056884766
726,107.30773162841797
728,103.743408203125
731,97.00914001464844
734,105.65753936767578
738,94.70166015625
745,103.11589813232422
746,93.57513427734375
751,78.17567443847656
754,94.363525390625
756,94.31461334228516
758,98.859130859375
759,105.98023986816406
