ID,y
1,82.48386086522882
2,94.29326821086708
3,78.14399962343163
4,77.91940997230154
5,112.66051829324341
8,91.68375855437213
10,110.97874571747609
11,94.48045478757447
12,116.45297457702725
14,94.26857159756776
15,116.12265492587298
16,104.98796976548388
17,94.85297808526119
19,94.58939526700135
20,104.70815242420561
21,95.7714885222729
22,116.61087530632456
23,94.85297808526119
26,93.98602706840009
28,94.4600535370696
29,94.85297808526119
33,94.85297808526119
35,93.15064226808525
41,94.85987505791744
42,94.05069036238521
43,116.27298151641469
45,102.86906175283039
46,103.28887716630838
51,94.19619800399956
53,79.5841850827918
55,114.41313313886816
56,94.25021269077517
57,103.48506358443747
58,94.9610810751254
59,103.94061803131596
63,112.84720528966336
64,94.49492668470646
65,105.20693841002773
69,94.6016310376165
71,95.47373090063363
72,103.58386721328517
73,94.49300022494548
76,104.12839627532802
77,103.77940693826652
78,115.08311831086814
82,94.34879061772541
83,105.20693841002773
84,94.4094299672231
85,103.61350537527294
87,112.09928280372691
88,94.85987505791744
89,112.60369027501493
91,94.5799911282197
93,94.73898564283935
94,105.88478657384354
95,95.21015526347293
96,111.55196521261904
97,94.32009747453411
98,112.26351083165555
99,94.25131681181345
101,103.98926642732917
103,112.60369027501493
104,93.62065977940074
105,111.57177651769071
110,94.83124580555747
111,112.40335000401883
113,112.24508584386258
114,94.1375787134645
115,111.71817503728909
117,112.60369027501493
120,94.22734951476399
121,112.21476131935191
122,95.76425793595989
123,114.06149434492285
126,111.92837673683238
132,112.73765664286029
135,104.82216067544373
137,103.81370048770198
138,94.68679043790385
140,94.3545904373572
142,112.34409820223658
144,112.36317847880696
148,92.21015124782048
149,114.89927822609019
155,94.09090154099741
156,112.2487197544105
157,94.32009747453411
162,111.78958279151988
163,94.26174151124931
167,94.39547374359793
172,116.27298151641469
179,113.02593911534696
180,94.94293570484403
181,111.80552590733915
182,94.41503335503117
183,112.60369027501493
185,112.60369027501493
187,112.20696175938993
188,94.34952303960041
189,94.279268070038
191,93.94019900322587
192,112.32337188207879
193,94.33171419815181
194,111.80271311489999
195,93.31416802512216
196,112.65016091710477
198,97.38930872923711
199,112.40728371201374
201,104.2436834620255
204,95.2744979574351
205,105.30717879712321
206,94.27964310321553
210,94.27291662740087
211,103.98926642732917
216,112.08032375831675
219,116.39081624297967
220,94.64880902924608
221,111.4565650308743
226,111.80552590733915
227,94.19137193512498
228,112.01252132911753
230,111.84997707862925
231,94.32009747453411
235,116.59254021446448
236,94.46299368306902
238,111.84594875831675
242,104.30674684911227
243,94.52140913863795
244,79.32335424666775
245,111.44317876588568
247,114.31359242841894
248,90.63712654396487
249,93.65345112878973
250,112.07345730323863
251,94.46299368306902
253,116.59254021446448
254,93.96353631125497
256,94.64657830061451
257,92.52525896449507
258,112.43695928638901
259,94.2887313625947
262,82.17717825378824
266,94.0674043187891
